28265,21044,27109,25651,31725,21674,37259,25246,38775,22291,29414,27997,28559,23538,36387,30078,28192,50095,20403,36444,27403,34886,22446,19504,21872,28612,28222,22348,23018,33462,24345,20215,23725,39071,21603,34565,26422,22830,31892,28803,24536,30787,21357,33821,30006,24782,23840,18280,22127,30008,29520,29732,30837,24436,17980,16620,36102,28439,26045,19551,27521,22001,27732,38258,22476,37020,36184,27382,23026,18821,23564,27908,20312,40579,21866,38795,26463,25231,22306,22153,22702,30485,20671,23772,24854,26803,22942,29288,31738,17092,31381,37285,26230,24221,20584,30872,29603,28083,34451,53234,28044,23392,24562,28849,22842,20754,23611,30448,32649,24454,20469,22857,29850,45997,30103,23600,21169,21585,28728,45580,28449,37433,31119,42657,27623,23618,27860,31482,19351,32911,24640,21851,38201,30260,21292,26651,30328,31434,27596,20522,23563,26784,30518,28717,30002,31100,31797,30108,23478,33244,42046,21508,24508,32597,34276,23012,27643,23811,28735,25459,21535,21443,27183,20560,38563,19660,20106,24879,24460,29617,25501,34913,33489,26937,22925,39462,30279,33265,29286,27292,26774,19169,26297,23056,30523,19822,25598,27077,48524,19334,31519,18086,24275,34390,43759,26836,28087,24641,18142,32836,31049,18427,26727,33512,28662,29539,39258,27277,21710,28107,19346,24352,25800,26672,25692,22897,21709,34735,19139,27692,28794,29616,23075,20544,34996,33247,18032,28041,30068,19939,21890,27689,20622,17499,28307,21430,26894,26299,27203,34369,27797,34095,30474,41145,36459,31011,21342,26213,26108,28818,28425,30387,36891,26520,22847,26090,20971,17537,26395,24378,24025,20927,20152,25634,29495,17170,22425,18856,21316,27990,33487,31994,24568,29757,27431,22794,28369,32651,26921,16528,29010,19739,22463,23527,36676,26163,17588,35022,26037,22682,36915,42295,23397,24658,34504,18919,51626,28841,32141,25906,31285,21133,27768,27912,31519,22922,18556,22089,17228,30058,31235,21019,25175,26935,25795,16556,25693,47824,19525,31835,24012,22989,33459,31392,28266,33053,33261,26649,20553,25983,29476,23616,33130,26818,39313,37071,21850,20394,35433,35892,26025,33363,27256,22824,25167,29512,31793,21351,24816,27363,31353,25768,29458,32351,18337,26070,26554,21008,30403,22402,17599,21346,20493,26474,31465,25039,18613,27200,22167,25137,36197,31583,19427,29997,19188,25671,29721,25837,36232,47810,20733,27436,25018,33034,22463,28663,16647,24754,22816,23155,30603,37503,22817,33079,31365,35643,34240,24318,27965,25134,19405,26330,29018,27881,29303,22538,23427,27976,19951,43407,31908,27223,34978,19716,28033,50785,38266,31775,39746,28863,23780,31881,29096,25417,31873,26134,26090,30507,30255,23007,33548,23989,36794,22795,34682,22242,28974,24829,38210,39200,24961,33266,42274,31362,21061,32591,21870,29298,22508,22734,20420,36318,27755,28911,25451,25420,23288,39386,25655,31885,24031,20430,35329,26873,30273,41279,19959,25506,31961,29233,21481,28432,38517,23006,40210,31274,29428,22999,24520,20950,19726,38401,22504,19090,22831,25467,21164,29827,20211,25078,19990,23933,20341,32182,24668,25730,35390,17777,34130,44869,32860,18367,35369,32790,26912,21217,25261,24869,22925,27765,26594,22830,30241,24835,28451,42469,29270,19743,30466,26267,41075,24644,27795,26515,31377,25653,24633,26401,27881,21889,24260,20298,27489,20217,25675,34630,26222,22857,21941,32898,17427,22357,30310,21428,24306,21920,34700,27971,28290,26015,24263,27099,22440,34422,31885,26834,39571,25722,27726,31076,22288,37596,16649,20307,23810,34017,28993,24829,27136,23307,29675,29306,33409,28765,18178,33061,23333,25299,21084,20073,28674,24501,28002,22748,27665,20125,20510,19535,27612,22688,31654,30895,24845,39475,40128,23216,30086,42591,26997,26685,18552,22703,27263,23688,21559,20865,29505,41400,18287,31044,27514,29413,29417,29155,27129,22317,18173,23768,24564,16781,25438,21717,23237,22914,24539,29337,43898,25854,22751,26022,18691,19032,24661,31585,42819,19585,42279,24871,25625,16935,29548,35019,20494,26930,25552,31962,36698,30113,27592,19242,27030,21180,35653,21323,19462,47150,22593,34997,22491,28403,27119,18864,21455,21485,30435,25330,41283,24919,27617,31662,27956,21730,31974,19388,22110,22205,33162,53175,38567,23790,24547,37581,23966,30848,33018,38329,26097,31554,22243,17724,20016,37123,29800,26767,25194,30993,20975,21792,21265,25785,20946,20020,27356,22660,33135,29550,27798,21719,30427,30372,25693,20400,30263,27074,21095,29405,29311,21190,20291,28852,32682,27104,30181,32528,21486,34523,37854,17717,25865,29601,20600,31565,25176,31564,34048,44664,19706,30655,32445,22962,30842,23261,31119,31948,35170,37174,29906,23166,25310,40784,22551,22115,25614,28085,26412,23448,34699,25072,18606,20581,26139,32296,21535,22280,23748,36465,21743,40210,27003,29439,25231,29878,19663,26939,19928,30750,28612,21144,26967,25847,28559,39859,21914,29260,18578,20674,17056,29920,26411,33482,29196,27925,45731,38192,19180,21064,33653,19518,24150,18140,27526,34178,21339,31151,20259,20823,33439,29627,24686,18337,18916,25206,25589,40926,32898,17310,28995,37115,33345,29605,30120,19126,30890,26059,23831,29673,43813,27426,32042,18574,36425,33263,22905,22044,27011,27237,24133,32778,16427,23359,18947,18718,27735,26937,32034,31054,29857,34270,20872,36336,26216,26553,16313,28469,22080,19194,20061,37964,24609,24119,22249,23939,32459,34254,33044,32449,27521,35596,24886,23649,27672,21411,17863,19668,18060,23032,23494,38239,31508,47413,32999,39273,21173,27476,19691,31191,26803,31796,17038,19871,23259,29908,27236,29036,30890,28896,26574,37734,25785,24972,23682,20827,25798,23418,23678,22464,32064,35633,24757,26511,19755,17948,33144,27692,18394,31717,25310,21816,20504,27002,45327,25827,30099,26037,22913,33354,33259,27202,30410,24485,27762,40646,35882,20326,32980,31743,24229,24305,20392,20744,32624,23064,33156,18615,24253,26484,24428,28123,21704,21388,24715,20287,25738,33573,35955,26309,26986,27243,21036,28192,26015,17968,27746,27765,24276,27894,35985,23592,32421,20522,22451,50319,26412,29739,20676,27093,24876,27872,24190,30325,18812,25070,19950,21566,19355,32162,22067,23566,27302,24758,23404,32071,27233,28950,27343,37039,27117,38588,30485,24944
49704,97519,50069,70096,50047,47546,42631,54548,59990,48014,43808,75397,52153,55869,86895,42286,49196,45831,39074,62491,44875,76934,38159,41986,54703,46560,73667,53614,41284,39562,39900,48851,49936,34581,72952,58575,54163,51376,58086,39026,52892,55494,83484,60134,46183,52434,57295,32542,53693,62544,47698,47859,47335,71711,54302,50095,44988,53744,64681,62903,47738,48750,65474,44359,60832,55439,61462,65884,54964,59839,70858,59310,44250,42985,52019,37427,69436,71527,57767,50051,60117,45743,64399,37689,46526,47147,47161,66335,51118,63149,63915,91053,39199,53044,42260,56470,45402,57062,62697,60737,54077,42725,48055,64627,46316,54507,57403,103056,54031,77258,41818,50602,56760,57677,61959,56857,62930,59363,48766,60473,51468,57963,60209,43734,63226,71322,46551,59552,65163,62515,62170,47296,48775,50262,44856,57337,46347,67664,37184,44195,47399,38101,47816,100287,49710,65791,50603,61998,80091,50850,45100,72086,55793,54633,48219,46460,39083,54483,76659,42534,46925,74325,49097,72136,68086,75492,66446,57942,39334,54704,42428,83719,39326,34823,43082,43491,63075,55471,46877,74457,57738,49161,53148,48082,40432,71425,40870,39356,47175,62228,45566,55045,65427,46615,86544,64396,77020,83495,47651,62800,70560,53018,54113,65480,50709,68843,43011,47248,53805,82781,44585,59418,79853,68897,37462,57644,68658,41637,48277,46462,65678,39650,71139,43609,56357,60810,45756,46496,42434,38028,38818,87997,44660,80535,77356,62190,51400,59123,75485,39452,59693,45871,49968,39214,41703,43359,69347,43947,51259,91554,45565,50966,40147,59307,80508,45761,60634,46508,39427,59288,44005,41722,49356,53769,66759,85713,72514,78032,56307,81666,48475,49070,70473,56580,37308,52324,41831,65544,77756,55486,44197,61519,51210,48841,62975,50207,61270,56851,63507,58473,39381,52169,51412,37850,34994,39736,49694,36144,65117,51544,80689,62518,72735,40242,34692,52191,72625,48452,52134,43889,48562,46072,35185,77174,74707,65836,76739,47415,68807,65790,41177,41379,36101,37156,62794,50745,50676,57862,39878,65123,52037,54599,56162,64547,73824,56157,53614,46734,86749,47223,51206,86234,47872,57793,48168,49942,69670,50697,40487,48360,90905,50433,47440,40849,67252,94517,40828,63959,75362,62374,45684,55805,43011,49839,62904,56179,62009,48945,54767,59456,67763,63003,52037,43413,61543,48101,62790,72368,52406,47374,44064,49433,98043,60948,74058,62195,38634,63792,45871,44411,67902,46197,57876,53627,54862,56383,75812,49918,61872,50710,62535,57574,59473,49456,44364,79231,44437,32026,53686,51352,42109,50170,59878,52948,41465,48762,61127,60463,49478,40680,61111,49184,43711,58983,58351,42249,58074,64132,53011,38372,53081,52837,37584,88569,60563,65516,38921,55004,49536,47429,75142,34560,59468,57972,48590,64124,36090,50240,64483,35676,53090,52317,53276,59701,46478,63051,52005,47816,51523,58319,69424,51517,71051,44326,59970,51708,42307,80467,45518,70491,44086,67309,56242,53505,91059,39696,71062,45772,60189,50810,66388,60603,41701,68437,36710,41377,66485,58505,54871,58522,45123,70905,34957,75695,59725,36099,71315,36717,48997,65416,58434,91409,79972,46441,58453,37616,43047,66489,45536,62313,63943,70651,49081,46109,47936,69179,43783,67498,48948,47060,64511,77916,50502,58095,34602,54678,55133,56326,37615,47336,67332,34593,41502,52200,45638,55093,41546,65018,47232,42404,59412,80771,37975,53402,67404,40981,56809,51565,51650,40241,52376,53959,53216,61140,53849,71329,67783,49081,55981,50588,47139,52251,58543,51420,63434,36374,64799,54652,39625,55980,73551,51616,42637,51893,43019,48516,69808,59274,67978,72852,44516,46725,74054,56326,37404,49927,58327,70884,56120,49142,63909,33830,52926,51549,65932,64455,57373,48963,46773,63286,52082,54279,57719,48044,54287,62375,45964,66483,68784,61797,57941,68641,36881,39104,77839,39634,41759,54974,56886,49637,44372,61336,62674,54467,40659,74461,45636,58928,71179,70456,52942,51663,70967,65674,52785,61915,42047,34422,54450,61710,51294,41617,33598,64130,59540,42924,48605,52308,52982,66614,58288,48929,82944,60231,45379,50837,48294,42893,56920,49906,55211,62879,51485,73795,41644,45471,59727,40380,57768,40941,52053,43731,51295,60735,65435,65278,52821,56757,53433,52333,52625,37817,85511,95527,49307,46824,58400,52123,67824,64442,57736,50593,46368,96821,84598,51564,86133,51036,59656,52703,55990,37560,56996,40026,46409,65718,52511,81420,38935,51756,53508,37152,91967,50180,57576,47050,54997,54573,57638,36084,40394,62135,55169,53873,36805,59360,54694,40330,58587,80895,53695,44655,33545,57764,38288,60580,54494,66351,48834,56908,42328,45621,45116,44691,69584,35370,34752,48227,41035,57941,56931,45542,62814,44803,66377,45422,53947,63860,45469,49546,65066,66446,38046,78605,71651,76475,55715,58151,55112,56016,61440,48747,54362,53276,46555,66957,39053,58671,70901,55611,53293,45052,73942,48519,57460,47223,48779,45916,50328,85179,70012,65968,71475,60436,81114,47817,62993,42527,56061,50313,61094,68822,53698,80391,87766,64811,47798,59466,45818,60838,58922,41401,66871,48666,73501,72734,67829,51581,34042,35439,58102,51614,61736,54634,48972,69575,52319,36770,44128,46358,50453,48141,63545,41364,62020,54737,75457,60695,78465,40457,41311,46545,36820,61420,54730,58633,74236,61190,67139,66448,58196,83351,43055,61021,73838,72096,54285,45927,56872,55608,54626,55222,50155,54157,37528,45402,39122,55006,66028,52072,59996,64319,47983,54569,60580,59338,82794,52811,44007,43436,64366,41595,64496,62991,58061,73531,64584,43714,49244,52159,35982,40756,40772,38395,40221,57911,76619,50749,68023,76887,44330,65735,46191,77564,46027,59991,57040,67807,73110,65809,53521,57500,62088,54504,44950,39768,59015,47016,69514,56484,32991,53957,64776,40308,63460,45638,64692,79063,76023,63012,50399,49445,43852,49748,54287,61521,34447,46319,59842,56697,58825,45888,42878,53876,39217,52975,53094,66490,68975,47344,46069,77293,57537,59620,59898,57753,63193,52073,58690,47631,66609,46814,54690,64356,69379,46776,44093,50577,64174,40118,55264,34833,37957,54955,79212,69736,36132,42063,86393,61076,40267,53382,59208,99793,43953,58969,55753,57152,37733,36015,46541,41457,69015,60662,64919,51985,76056,75375,45340,59758
58883,62055,59773,71643,70620,98526,74598,94241,77290,78111,123836,58060,61869,84534,64900,62583,95829,74506,67143,109576,69266,65500,76586,99559,77391,68196,75549,101662,102864,82042,124015,94183,98754,69293,51832,64318,88813,77985,67316,84088,91057,86149,75966,77725,99696,76331,63450,88027,105120,108609,54185,64340,76967,71093,94495,78769,63394,99327,82406,70156,66319,73390,62350,86724,112453,56847,71429,117107,79788,53470,112624,64945,75905,62612,64207,94462,93266,116191,68797,98449,130519,87205,70555,54894,91482,76255,80727,83924,93262,81906,97534,64063,107704,70013,113453,65814,58956,82674,94998,90347,82049,58576,94881,115283,78102,72551,101301,85233,99074,72709,76592,88040,82042,81390,57088,74593,96527,47947,103619,60719,75916,81625,85050,57110,102056,52689,67374,66595,76418,75256,90643,73311,90586,65476,81379,65385,104288,139396,107869,96298,130314,84835,75740,82131,76111,84683,101545,84356,75581,81013,88028,111929,115908,84304,58160,98653,82891,55374,74636,112012,65349,99450,66231,72503,76135,77552,109042,101971,78906,98692,79759,64394,68150,124700,92347,82138,63954,67600,72378,81559,104105,60387,98834,74739,113264,58034,85376,64153,66427,100787,61142,58684,142706,107827,101494,94672,72827,74375,54040,110286,62084,76867,86890,84691,48599,79646,85564,63877,70578,59476,94517,64912,104783,115772,69746,85370,113013,53691,111445,70701,61696,63142,92898,57813,83680,82774,106924,88497,70891,95157,118591,80520,98044,145194,108982,52740,113355,79261,59689,74328,92868,69518,69980,51730,92074,47506,90146,110651,96427,70038,89920,53924,106839,97234,100058,56251,84333,74655,86804,84325,75093,83508,100992,68744,153824,73911,90841,53605,69212,78300,117337,47980,68520,53535,105725,61468,83148,71650,54989,82715,58599,65327,85325,90237,92822,53005,80001,85512,61251,77563,65864,90477,85547,82144,81585,84583,85791,105873,89852,96420,120879,68574,68533,66338,60958,82800,77993,83018,96833,64739,53490,81296,72861,66693,92411,55192,82027,56468,57553,67005,74444,61881,66252,92712,65662,56061,65517,72881,57177,77137,91476,60179,76953,89312,64512,73779,64516,83022,66563,88899,76087,71407,71393,70589,69076,103209,63813,81754,66672,108765,98724,60710,83075,106219,69760,98968,105725,83975,118748,72197,71259,59833,81735,97106,69646,86120,63818,69617,126199,93763,126086,69465,103185,83731,67999,65081,57717,71023,101207,108916,90937,77101,82367,61477,77222,95337,73041,131962,97906,67046,54755,72904,96787,116846,78076,63287,59926,83662,69240,120186,59170,87606,82386,83277,77355,82668,68469,90666,62316,100317,69858,87695,70788,82189,62905,92018,108512,83485,120631,97366,62161,100852,62999,81858,89163,73521,70703,63637,69563,82492,64630,117182,108161,74036,66578,84695,96145,109833,82181,79551,70519,130651,115380,69412,91069,116880,85217,129381,68402,83869,87214,101239,59712,87419,99057,83132,89147,73561,79331,61124,62137,76679,104087,53898,105275,75721,64637,73098,73979,76934,112360,66388,78560,64104,81852,61370,105091,67698,89824,60001,74691,98931,93537,75943,53197,81344,75077,87744,134280,92129,84382,100412,75867,82596,68820,108731,57775,52260,68757,89575,92356,60031,99221,67204,74353,104958,51130,77311,77946,101369,65041,79051,72599,79035,86090,62715,83036,70207,79973,70227,60548,62956,74736,69894,97500,67204,96927,89474,67641,80886,55517,73749,66963,76320,93386,102594,90603,82950,97635,93224,74622,58455,77213,65998,73708,117681,82512,124973,117387,56641,85085,83689,76801,56767,118702,87223,48469,73265,112770,63937,86262,66174,107092,79721,71450,88009,79496,69038,99255,73277,84853,112315,61021,129009,73098,77445,99108,102293,83584,114861,62870,74080,70053,118070,99365,71121,82047,79249,65159,76495,106091,70278,77352,97598,75588,134391,88296,84605,91929,80914,88092,70111,65938,99163,49806,76976,77564,115677,88377,81701,108919,51456,61629,86611,104632,29999,88427,120988,86560,111425,89002,123221,90721,77761,80478,95230,64077,85676,66057,90740,85919,72374,84983,78375,69399,78447,103784,85831,74713,84473,73543,54921,65558,64866,84724,77697,110996,105099,72125,94922,66252,61070,71935,137971,87608,62433,77503,63784,96128,114910,70775,96068,77369,87043,64427,69997,55946,50984,74670,59975,79615,60877,78475,123523,84597,69307,94347,77872,60926,94866,107080,95822,127897,73080,65338,66341,74153,108289,84626,82827,77994,90459,51416,71005,56874,75267,75483,113517,66107,85065,81392,86070,92634,105415,95425,154456,97832,78879,133773,54320,96385,56554,55900,79746,96309,104852,66628,107308,80426,92828,58178,90235,69309,70253,63952,82899,80146,91802,88230,92607,137912,71918,93165,62955,102293,125096,77856,103094,61632,72154,81252,63694,116073,85931,68946,98459,54750,83089,137718,79238,59538,89633,112693,69250,69408,100614,76974,81961,76929,59427,101704,107600,92898,71901,69010,101951,110372,120764,109657,71599,74650,93712,61170,62711,56455,71629,72448,54243,80526,63313,118724,86434,89553,67524,80152,66540,92559,64224,91675,73696,63051,68856,94169,64254,62171,57321,66726,72377,77172,108934,65385,78059,79822,70122,63697,83163,85168,68511,84366,76041,94310,78817,90465,101090,81104,76649,99037,83652,68618,54670,72747,73452,85266,101981,101104,75051,66845,89313,79452,76015,51774,91859,76532,99792,92197,73163,60337,97811,81572,111178,70947,65113,57463,89241,75594,65075,73719,81298,70568,64189,100382,57476,63292,98741,73794,55563,106274,69809,82148,64447,101445,73090,80893,77260,52535,86768,61603,77921,63328,90444,120639,92251,77388,105540,79250,64544,67076,103030,68753,78303,94567,75465,108249,101001,66171,113727,65880,59119,120783,78203,97314,97684,72518,70266,56053,98632,105207,113104,59819,71612,73195,85474,72486,77637,112031,77178,89555,61878,110425,89487,73863,89920,91568,63140,70863,88074,69309,67437,86478,69355,61926,50455,66110,98130,59901,102631,61722,96609,70281,76014,62096,61979,78905,67144,59616,93354,95850,83404,97526,120576,52080,92465,84043,81102,130595,101322,115288,76414,60843,87680,94491,66480,62762,100358,63340,107773,99845,68695,60837,69233,91151,100005,57690,100738,77051,77197,75321,61024,72744,76382,96104,60972,148753,60684,60394,91077,95321,78842,106417,89194,82414,81751,74595,91336,89539,76425,60889,56812,82177,78085,105058,84628,74318,74006,77542,90000,58131,83260,72070,61377
96091,84913,108302,91355,95430,84027,80474,113324,170560,73017,151530,113143,104788,72929,125724,155571,97449,120631,151300,116306,93532,110315,96196,124930,82152,119493,125542,93102,117081,104124,75582,73104,116246,90263,85020,89466,121468,121381,87166,111240,73305,110552,107329,87751,89554,93526,97341,154310,140082,123091,122583,92304,128101,103264,111884,93083,118395,79405,98839,175029,109451,68073,100760,107395,125705,101417,100173,92707,114171,85975,138952,77459,91291,118358,100376,86216,172611,123306,188897,121158,68573,74654,98713,118231,148254,125314,97845,100045,130794,91237,93205,111872,95213,79160,81031,82916,96142,120522,76613,130002,121227,109392,141157,74267,80735,136920,116757,128399,91264,134418,60994,87892,107514,98397,98458,108669,97109,110327,101461,145687,79870,74702,152379,83213,109509,97290,104688,79915,92792,105031,111609,110063,137754,93300,99643,167773,100393,104075,90761,120273,139757,139122,117499,100706,100650,114907,92482,84481,89422,89044,78129,70793,138918,106516,106817,122742,120396,87443,72793,73762,90920,110375,88557,111054,135478,139004,100833,112663,121124,69434,118118,73818,84200,131537,120392,88305,114613,127601,116737,158926,158460,120171,96728,133656,82715,72183,133315,83530,155058,81870,117857,117388,74759,136508,151199,103190,163916,103252,169455,130013,129503,127950,75974,88366,135444,131648,93368,92554,129338,79162,112291,161548,82008,140720,110542,83718,100524,96296,84749,140819,112305,68944,79218,140464,112287,86187,108436,89723,109996,94980,81534,87369,116298,103075,116792,122619,88643,125146,103660,124876,79592,118125,109500,87485,83979,94237,89485,128660,93597,100222,76881,82183,91477,147489,75808,155905,126806,104322,98869,80550,109170,125029,84299,137409,107584,130850,138369,82574,93454,124013,83682,155877,117974,138826,151066,101001,86912,132567,115607,147277,119719,121110,135451,127283,106067,106863,111951,107701,116139,108240,98472,107882,93855,101229,100957,128391,141314,113840,79761,149495,103631,89181,84989,148232,140391,106916,103395,129624,88068,159096,97917,88381,84078,80108,93367,97724,101353,77864,77318,123648,124248,93902,78012,109945,102638,96241,85513,81530,117025,126569,82004,127007,193735,120622,77475,101141,106043,114457,94812,174978,116272,171975,94408,109586,114388,132959,97421,67433,160105,109410,72540,84148,131790,119047,106750,141485,71607,128383,99136,105928,119072,97004,121917,155999,128929,101523,122406,154784,84514,134786,125018,116847,129346,82244,94106,85086,113353,96841,94267,114098,143309,89640,184191,125700,102476,147962,134639,97741,119582,76454,76013,119190,99794,85429,65458,114440,83478,89543,129215,114628,102414,152624,75204,96634,105876,94013,113091,107296,103216,72648,130858,85376,81239,102443,117357,82018,77854,80140,121263,113095,163363,110534,108552,87820,110765,133067,72905,92676,139925,76813,90578,99786,92545,96622,97638,125471,123390,69375,104246,122055,128174,108718,126622,119864,121050,111803,85616,103061,94000,121883,82884,117946,128692,110381,101682,86130,119024,118447,117616,125896,106301,125319,120062,78078,116845,124221,98983,75903,102942,101341,75909,100202,108571,78668,76032,117633,91942,78189,114141,103988,92984,137919,99484,91841,107017,83166,151262,114965,108464,131474,75046,87083,109193,74720,116932,111714,91676,94071,87050,118308,105836,107221,149875,123255,121586,116671,80744,175533,120144,72463,118736,103698,124245,109342,110745,119551,100550,83372,131976,121917,96564,95977,82063,185119,121663,114480,110434,186378,105052,89054,77868,91229,113458,112614,87885,92493,148702,89461,87156,129239,130536,153376,122067,101284,98325,147764,92270,109552,101825,106854,77765,88280,113492,79356,86083,84100,99559,83534,96514,158832,117002,83031,122850,105818,123827,80202,110043,97604,101131,111419,95685,72552,109911,119808,124118,84860,104195,115010,112852,143805,79996,90239,133242,113327,126737,100327,148876,110374,85168,73177,143414,96057,99330,119824,138572,121591,125984,76421,170025,120729,89176,95006,150118,103811,115197,105636,77139,132592,119101,134860,101142,82031,86358,103672,99448,111957,101249,94014,83983,77754,85614,111027,126338,126874,104284,79607,79955,109627,114219,77874,117495,105524,112761,132965,90557,153627,113805,69339,147684,76681,117969,102976,77765,87021,134928,83414,99865,91381,112344,126376,104749,106324,95673,154932,101330,77018,124487,80169,139329,89114,96115,107534,82387,109441,134283,86171,81174,94434,110444,91780,66079,152909,106679,95928,84464,111205,68856,84747,130416,89683,98337,184006,124813,129012,148788,121478,127572,115064,89228,121675,106095,101938,122745,108276,102201,169982,121614,82266,113607,91496,121100,142327,87331,89959,115212,131022,144358,125026,191039,112989,105983,97800,106656,80598,93938,94252,153701,116973,133843,83907,132758,116516,118403,100702,108169,87733,102581,102992,120081,115516,112920,88223,87678,121913,154193,115274,85127,81473,162974,68360,115494,91270,96663,69738,101631,123812,111897,113626,100539,185652,86581,98711,95294,116534,126250,102128,116711,108760,114163,154009,90566,155644,89318,139635,167763,144188,174881,105046,90491,132417,114656,139674,91682,102132,126921,91827,92203,129648,150646,109916,125226,126462,158753,117514,123369,114954,86868,105486,89958,135339,105650,97183,82992,120425,109039,89886,80974,84476,99005,134314,105030,98976,92944,123771,111846,102736,157309,102785,90584,82138,74599,121902,80443,95814,109569,156675,140738,97047,127308,141451,65789,116083,110861,77989,158152,104250,148523,112610,93697,90227,94007,73842,94152,92498,134624,97153,147959,123142,132079,98825,90405,108393,151360,80758,89886,92182,78654,91507,89340,71256,96481,120559,106300,142844,89136,129823,79140,85049,87474,104341,194314,147201,86033,119471,158295,73864,113792,111057,111052,110378,123182,117915,91665,86198,117171,84691,86319,95032,126693,109227,112174,82330,92364,124042,81150,85200,79429,110265,90545,136605,113482,118080,125490,152463,183015,75376,94540,75235,90713,68366,94763,110312,78888,112824,112850,101922,75518,105293,116727,112332,97540,103496,105588,110212,107917,106575,130951,105992,115383,110400,89048,66321,121719,81695,116845,132685,99379,111681,112324,145218,109719,99219,79970,62700,113348,85172,87010,90533,105750,111336,107742,116488,98086,126276,117827,145507,80988,137139,86283,85616,88023,91791,83766,70872,100694,117050,109137,144998,112059,99641,72569,101674,103074,98185,128299,113650,76151,92517,164728,81598,117680,94401,120748,107760,112413,116038,118498,97984,100840,76858,138564,119109,116009,84112,90195,101350,81848,90398,102157,110876,103170,144600,96144,144700,85312,156355,103022,106306,132956,79132
